blk_no,street,bldg_contract_town,lat,lon,postal,full_address
104A,CANBERRA ST,SB,1.450352258,103.8322624,751104,104A CANBERRA STREET EASTBROOK @ CANBERRA SINGAPORE 751104
104A,DEPOT RD,BM,1.280455613,103.8123177,101104,104A DEPOT ROAD DEPOT HEIGHTS SINGAPORE 101104
104A,EDGEFIELD PLAINS,PG,1.396805705,103.9050542,821104,104A EDGEFIELD PLAINS SINGAPORE 821104
104B,ANG MO KIO ST 11,AMK,1.371511514,103.8384588,561104,104B ANG MO KIO STREET 11 KEBUN BARU HEIGHTS SINGAPORE 561104
104B,CANBERRA ST,SB,1.450074217,103.831377,752104,104B CANBERRA STREET EASTBROOK @ CANBERRA SINGAPORE 752104
104B,DEPOT RD,BM,1.28049144,103.8121008,102104,104B DEPOT ROAD DEPOT HEIGHTS SINGAPORE 102104
104B,EDGEFIELD PLAINS,PG,1.396608862,103.9053038,822104,104B EDGEFIELD PLAINS SINGAPORE 822104
104C,CANBERRA ST,SB,1.449709995,103.831776,753104,104C CANBERRA STREET EASTBROOK @ CANBERRA SINGAPORE 753104
104D,CANBERRA ST,SB,1.449856324,103.832367,754104,104D CANBERRA STREET EASTBROOK @ CANBERRA SINGAPORE 754104
105,ALJUNIED CRES,GL,1.319468621,103.8827515,380105,105 ALJUNIED CRESCENT SINGAPORE 380105
105,ANG MO KIO AVE 4,AMK,1.372313283,103.8376011,560105,105 ANG MO KIO AVENUE 4 KEBUN BARU HEIGHTS SINGAPORE 560105
105,BEDOK RESERVOIR RD,BD,1.329144379,103.9091128,470105,105 BEDOK RESERVOIR ROAD EUNOS VISTA SINGAPORE 470105
105,BEDOK NTH AVE 4,BD,1.333688595,103.9364739,460105,105 BEDOK NORTH AVENUE 4 NKF DIALYSIS CENTRE SINGAPORE 460105
105,BISHAN ST 12,BH,1.345894936,103.8473653,570105,105 BISHAN STREET 12 BISHAN VIEW SINGAPORE 570105
105,BT BATOK CTRL,BB,1.348572654,103.7471562,650105,105 BUKIT BATOK CENTRAL SINGAPORE 650105
105,BT PURMEI RD,BM,1.272483013,103.824703,90105,105 BUKIT PURMEI ROAD BUKIT PURMEI VILLE SINGAPORE 090105
105,CLEMENTI ST 12,CL,1.32271179,103.7698881,120105,105 CLEMENTI STREET 12 MOUNT PLEASANT ANIMAL MEDICAL CENTRE SINGAPORE 120105
105,GANGSA RD,BP,1.378312421,103.7677633,670105,105 GANGSA ROAD SINGAPORE 670105
105,HENDERSON CRES,BM,1.290214202,103.8223568,150105,105 HENDERSON CRESCENT HENDERSONVILLE SINGAPORE 150105
105,JLN BT MERAH,BM,1.280632398,103.8249355,160105,105 JALAN BUKIT MERAH TIONG BAHRU ORCHID SINGAPORE 160105
105,JLN RAJAH,KWN,1.3285791,103.8538725,320105,105 JALAN RAJAH PCF SPARKLETOTS PRESCHOOL @ WHAMPOA 105 (CC) SINGAPORE 320105
105,JURONG EAST ST 13,JE,1.337387468,103.7385276,600105,105 JURONG EAST STREET 13 JURONG EAST VILLE SINGAPORE 600105
105,LENGKONG TIGA,BD,1.325648315,103.9101122,410105,105 LENGKONG TIGA KEMBANGAN GARDENS SINGAPORE 410105
105,LOR 1 TOA PAYOH,TP,1.340422641,103.8491094,310105,105 LORONG 1 TOA PAYOH TOA PAYOH BLOOM SINGAPORE 310105
105,PASIR RIS ST 12,PRC,1.368437921,103.9575388,510105,105 PASIR RIS STREET 12 SINGAPORE 510105
105,POTONG PASIR AVE 1,TP,1.334423732,103.8686968,350105,105 POTONG PASIR AVENUE 1 SINGAPORE 350105
105,RIVERVALE WALK,SK,1.382156131,103.9007119,540105,105 RIVERVALE WALK RIVERVALE COURT SINGAPORE 540105
105,SERANGOON NTH AVE 1,SGN,1.370247459,103.870226,550105,105 SERANGOON NORTH AVENUE 1 HWI YOH COURT SINGAPORE 550105
105,SIMEI ST 1,TAP,1.340924594,103.9507425,520105,105 SIMEI STREET 1 SINGAPORE 520105
105,SPOTTISWOODE PK RD,BM,1.273800756,103.8344822,80105,105 SPOTTISWOODE PARK ROAD SPOTTISWOODE PARK ESTATE SINGAPORE 080105
105,TAMPINES ST 11,TAP,1.348093125,103.9471776,521105,105 TAMPINES STREET 11 SINGAPORE 521105
105,TECK WHYE LANE,CCK,1.37765002,103.7529943,680105,105 TECK WHYE LANE SINGAPORE 680105
105,TOWNER RD,KWN,1.320813043,103.8613467,321105,105 TOWNER ROAD SINGAPORE 321105
105,WOODLANDS ST 13,WL,1.436844762,103.7815791,730105,105 WOODLANDS STREET 13 SINGAPORE 730105
105A,BIDADARI PK DR,TP,1.334006992,103.8704306,341105,105A BIDADARI PARK DRIVE ALKAFF VISTA SINGAPORE 341105
105A,DEPOT RD,BM,1.281071165,103.8114057,101105,105A DEPOT ROAD DEPOT HEIGHTS SINGAPORE 101105
105A,EDGEFIELD PLAINS,PG,1.396941332,103.9057295,821105,105A EDGEFIELD PLAINS SINGAPORE 821105
105B,BIDADARI PK DR,TP,1.333474039,103.8704904,342105,105B BIDADARI PARK DRIVE ALKAFF VISTA SINGAPORE 342105
105B,EDGEFIELD PLAINS,PG,1.397206464,103.9060023,822105,105B EDGEFIELD PLAINS SINGAPORE 822105
105C,EDGEFIELD PLAINS,PG,1.397672035,103.9055988,823105,105C EDGEFIELD PLAINS SINGAPORE 823105
105D,EDGEFIELD PLAINS,PG,1.397175309,103.9052296,824105,105D EDGEFIELD PLAINS SINGAPORE 824105
106,ALJUNIED CRES,GL,1.31905495,103.8829009,380106,106 ALJUNIED CRESCENT SINGAPORE 380106
106,ANG MO KIO AVE 4,AMK,1.371933703,103.8374861,560106,106 ANG MO KIO AVENUE 4 KEBUN BARU HEIGHTS SINGAPORE 560106
106,BEDOK RESERVOIR RD,BD,1.329501522,103.9093817,470106,106 BEDOK RESERVOIR ROAD EUNOS VISTA SINGAPORE 470106
106,BEDOK NTH AVE 4,BD,1.33445895,103.9370871,460106,106 BEDOK NORTH AVENUE 4 PEARL GARDEN SINGAPORE 460106
106,BISHAN ST 12,BH,1.346100701,103.8478472,570106,106 BISHAN STREET 12 BISHAN VIEW SINGAPORE 570106
106,BT BATOK CTRL,BB,1.348222309,103.7471885,650106,106 BUKIT BATOK CENTRAL SINGAPORE 650106
106,BT PURMEI RD,BM,1.27298937,103.8256268,90106,106 BUKIT PURMEI ROAD BUKIT PURMEI VILLE SINGAPORE 090106
106,C'WEALTH CRES,QT,1.308226033,103.7995913,140106,106 COMMONWEALTH CRESCENT SINGAPORE 140106
106,GANGSA RD,BP,1.377902,103.7674123,670106,106 GANGSA ROAD SINGAPORE 670106
106,HENDERSON CRES,BM,1.289426079,103.8222768,150106,106 HENDERSON CRESCENT SINGAPORE 150106
106,HOUGANG AVE 1,HG,1.353702971,103.8906808,530106,106 HOUGANG AVENUE 1 SINGAPORE 530106
106,JLN BT MERAH,BM,1.280242587,103.8245236,160106,106 JALAN BUKIT MERAH TIONG BAHRU ORCHID SINGAPORE 160106
106,JLN DUSUN,KWN,1.328557712,103.8447968,320106,106 JALAN DUSUN AH HOOD GARDENS SINGAPORE 320106
106,JLN RAJAH,KWN,1.328476558,103.8546989,321106,106 JALAN RAJAH RAJAH COURT SINGAPORE 321106
106,JURONG EAST ST 13,JE,1.337249651,103.7376747,600106,106 JURONG EAST STREET 13 JURONG EAST VILLE SINGAPORE 600106
106,LENGKONG TIGA,BD,1.325088459,103.9100088,410106,106 LENGKONG TIGA KEMBANGAN GARDENS SINGAPORE 410106
106,LOR 1 TOA PAYOH,TP,1.340421956,103.848185,310106,106 LORONG 1 TOA PAYOH TOA PAYOH BLOOM SINGAPORE 310106
106,PASIR RIS ST 12,PRC,1.36801255,103.9576531,510106,106 PASIR RIS STREET 12 SINGAPORE 510106
106,POTONG PASIR AVE 1,TP,1.334100336,103.8681713,350106,106 POTONG PASIR AVENUE 1 SINGAPORE 350106
106,RIVERVALE WALK,SK,1.382497292,103.9003213,540106,106 RIVERVALE WALK RIVERVALE COURT SINGAPORE 540106
106,SERANGOON NTH AVE 1,SGN,1.370244621,103.870823,550106,106 SERANGOON NORTH AVENUE 1 HWI YOH COURT SINGAPORE 550106
106,SIMEI ST 1,TAP,1.341885217,103.9508335,520106,106 SIMEI STREET 1 SINGAPORE 520106
106,SPOTTISWOODE PK RD,BM,1.273566738,103.8340582,80106,106 SPOTTISWOODE PARK ROAD SPOTTISWOODE PARK ESTATE SINGAPORE 080106
106,TAMPINES ST 11,TAP,1.347539192,103.9476754,521106,106 TAMPINES STREET 11 SINGAPORE 521106
106,TECK WHYE LANE,CCK,1.377957988,103.7529316,680106,106 TECK WHYE LANE SINGAPORE 680106
106,TOWNER RD,KWN,1.32102001,103.8609978,322106,106 TOWNER ROAD SINGAPORE 322106
106,WOODLANDS ST 13,WL,1.436769434,103.7822242,730106,106 WOODLANDS STREET 13 SINGAPORE 730106
106,YISHUN RING RD,YS,1.431478614,103.827452,760106,106 YISHUN RING ROAD CHONG PANG GARDEN SINGAPORE 760106
106A,BIDADARI PK DR,TP,1.334139,103.8712597,341106,106A BIDADARI PARK DRIVE ALKAFF VISTA SINGAPORE 341106
106A,CANBERRA ST,SB,1.448503352,103.8331004,751106,106A CANBERRA STREET EASTBROOK @ CANBERRA SINGAPORE 751106
106A,DEPOT RD,BM,1.28061365,103.8109679,101106,106A DEPOT ROAD DEPOT HEIGHTS SINGAPORE 101106
106A,PUNGGOL FIELD,PG,1.396604861,103.9083441,821106,106A PUNGGOL FIELD SINGAPORE 821106
106B,BIDADARI PK DR,TP,1.333642111,103.8711648,342106,106B BIDADARI PARK DRIVE ALKAFF VISTA SINGAPORE 342106
106B,CANBERRA ST,SB,1.448038852,103.8332289,752106,106B CANBERRA STREET EASTBROOK @ CANBERRA SINGAPORE 752106
106B,DEPOT RD,BM,1.280649504,103.8107509,102106,106B DEPOT ROAD DEPOT HEIGHTS SINGAPORE 102106
106B,PUNGGOL FIELD,PG,1.397094532,103.9079554,822106,106B PUNGGOL FIELD SINGAPORE 822106
106C,PUNGGOL FIELD,PG,1.397366642,103.9075622,823106,106C PUNGGOL FIELD SINGAPORE 823106
106D,PUNGGOL FIELD,PG,1.397626067,103.9073581,824106,106D PUNGGOL FIELD SINGAPORE 824106
107,ALJUNIED CRES,GL,1.318964653,103.8842872,380107,107 ALJUNIED CRESCENT SINGAPORE 380107
107,ANG MO KIO AVE 4,AMK,1.371384001,103.8373814,560107,107 ANG MO KIO AVENUE 4 KEBUN BARU HEIGHTS SINGAPORE 560107
107,BEDOK NTH RD,BD,1.332317407,103.9363013,460107,107 BEDOK NORTH ROAD FENGSHAN ESTATE SINGAPORE 460107
107,BEDOK RESERVOIR RD,BD,1.329870289,103.9092204,470107,107 BEDOK RESERVOIR ROAD EUNOS VISTA SINGAPORE 470107
107,BISHAN ST 12,BH,1.346417614,103.8479207,570107,107 BISHAN STREET 12 BISHAN VIEW SINGAPORE 570107
107,BT PURMEI RD,BM,1.273101655,103.8245086,90107,107 BUKIT PURMEI ROAD BUKIT PURMEI VILLE SINGAPORE 090107
107,BT BATOK WEST AVE 6,BB,1.347810885,103.7466088,650107,107 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650107
107,C'WEALTH CRES,QT,1.307862447,103.7993123,140107,107 COMMONWEALTH CRESCENT SINGAPORE 140107
107,GANGSA RD,BP,1.377984697,103.7667147,670107,107 GANGSA ROAD SINGAPORE 670107
107,JLN BT MERAH,BM,1.279836902,103.8247578,160107,107 JALAN BUKIT MERAH TIONG BAHRU ORCHID SINGAPORE 160107
107,JLN RAJAH,KWN,1.327853327,103.8549937,320107,107 JALAN RAJAH RAJAH COURT SINGAPORE 320107
107,JURONG EAST ST 13,JE,1.337786345,103.7381319,600107,107 JURONG EAST STREET 13 CHAMPIONS LEARNING COVE SINGAPORE 600107
107,LENGKONG TIGA,BD,1.324954599,103.9101751,410107,107 LENGKONG TIGA KEMBANGAN GARDENS SINGAPORE 410107
107,LOR 1 TOA PAYOH,TP,1.341233588,103.847294,310107,107 LORONG 1 TOA PAYOH TOA PAYOH NORTH SINGAPORE 310107
107,PASIR RIS ST 12,PRC,1.367509667,103.9575189,510107,107 PASIR RIS STREET 12 SINGAPORE 510107
107,POTONG PASIR AVE 1,TP,1.334709369,103.8684132,350107,107 POTONG PASIR AVENUE 1 SINGAPORE 350107
107,RIVERVALE WALK,SK,1.383005013,103.9002725,540107,107 RIVERVALE WALK RIVERVALE COURT SINGAPORE 540107
107,SERANGOON NTH AVE 1,SGN,1.369900397,103.8702249,550107,107 SERANGOON NORTH AVENUE 1 DISTINCT STUDENT CARE AND ENRICHMENT CENTRE SINGAPORE 550107
107,SIMEI ST 1,TAP,1.34216114,103.9504899,520107,107 SIMEI STREET 1 SINGAPORE 520107
107,SPOTTISWOODE PK RD,BM,1.273594959,103.8349179,80107,107 SPOTTISWOODE PARK ROAD SPOTTISWOODE PARK ESTATE SINGAPORE 080107
107,TAMPINES ST 11,TAP,1.348364218,103.9481587,521107,107 TAMPINES STREET 11 SINGAPORE 521107
107,TECK WHYE LANE,CCK,1.378055381,103.7535882,680107,107 TECK WHYE LANE SINGAPORE 680107
107,TOWNER RD,KWN,1.319795086,103.8604358,321107,107 TOWNER ROAD SINGAPORE 321107
107,WOODLANDS ST 13,WL,1.437298432,103.7822271,730107,107 WOODLANDS STREET 13 SINGAPORE 730107
107,YISHUN RING RD,YS,1.432218081,103.8275202,760107,107 YISHUN RING ROAD CHONG PANG GARDEN SINGAPORE 760107
107A,BIDADARI PK DR,TP,1.334779768,103.8723991,341107,107A BIDADARI PARK DRIVE ALKAFF OASIS SINGAPORE 341107
107A,CANBERRA ST,SB,1.449904746,103.8329792,751107,107A CANBERRA STREET EASTBROOK @ CANBERRA SINGAPORE 751107
107A,EDGEFIELD PLAINS,PG,1.397198794,103.9068258,821107,107A EDGEFIELD PLAINS SINGAPORE 821107
107B,BIDADARI PK DR,TP,1.334371552,103.8721172,342107,107B BIDADARI PARK DRIVE ALKAFF OASIS SINGAPORE 342107
107B,CANBERRA ST,SB,1.449165163,103.8334973,752107,107B CANBERRA STREET EASTBROOK @ CANBERRA SINGAPORE 752107
107B,EDGEFIELD PLAINS,PG,1.396837235,103.9072482,822107,107B EDGEFIELD PLAINS SINGAPORE 822107
107C,CANBERRA ST,SB,1.448557823,103.8338648,753107,107C CANBERRA STREET EASTBROOK @ CANBERRA SINGAPORE 753107
107C,EDGEFIELD PLAINS,PG,1.396621521,103.9076007,823107,107C EDGEFIELD PLAINS SINGAPORE 823107
107D,EDGEFIELD PLAINS,PG,1.396238035,103.9080073,824107,107D EDGEFIELD PLAINS SINGAPORE 824107
108,ALJUNIED CRES,GL,1.319175152,103.8853216,380108,108 ALJUNIED CRESCENT SINGAPORE 380108
108,ANG MO KIO AVE 4,AMK,1.370966352,103.8382019,560108,108 ANG MO KIO AVENUE 4 KEBUN BARU HEIGHTS SINGAPORE 560108
108,BEDOK RESERVOIR RD,BD,1.33023193,103.909387,470108,108 BEDOK RESERVOIR ROAD CARPE DIEM KINDERCARE PTE. LTD. SINGAPORE 470108
108,BEDOK NTH RD,BD,1.332740092,103.9362235,460108,108 BEDOK NORTH ROAD FENGSHAN ESTATE SINGAPORE 460108
108,BISHAN ST 12,BH,1.346714989,103.8473984,570108,108 BISHAN STREET 12 BISHAN VIEW SINGAPORE 570108
108,BT BATOK WEST AVE 6,BB,1.347443853,103.7465021,650108,108 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650108
108,BT PURMEI RD,BM,1.273357314,103.8253458,90108,108 BUKIT PURMEI ROAD BUKIT PURMEI VILLE SINGAPORE 090108
108,C'WEALTH CRES,QT,1.30754732,103.7990886,140108,108 COMMONWEALTH CRESCENT SINGAPORE 140108
108,GANGSA RD,BP,1.377596852,103.7672272,670108,108 GANGSA ROAD SINGAPORE 670108
108,HOUGANG AVE 1,HG,1.352773933,103.8900932,530108,108 HOUGANG AVENUE 1 SINGAPORE 530108
108,JLN BT MERAH,BM,1.279220088,103.8254414,160108,108 JALAN BUKIT MERAH SINGAPORE 160108
108,JLN RAJAH,KWN,1.328389357,103.8557509,320108,108 JALAN RAJAH RAJAH COURT SINGAPORE 320108
108,JURONG EAST ST 13,JE,1.338283031,103.7371021,600108,108 JURONG EAST STREET 13 DOVER CLEMENTI SPORTS CLUB SINGAPORE 600108
108,LENGKONG TIGA,BD,1.32456371,103.910131,410108,108 LENGKONG TIGA KEMBANGAN GARDENS SINGAPORE 410108
108,LOR 1 TOA PAYOH,TP,1.341552529,103.8472951,310108,108 LORONG 1 TOA PAYOH TOA PAYOH NORTH SINGAPORE 310108
108,MCNAIR RD,KWN,1.321619038,103.8593827,321108,108 MCNAIR ROAD MCNAIR SPRING SINGAPORE 321108
108,PASIR RIS ST 12,PRC,1.367478779,103.9570177,510108,108 PASIR RIS STREET 12 SINGAPORE 510108
108,POTONG PASIR AVE 1,TP,1.334720043,103.8679284,350108,108 POTONG PASIR AVENUE 1 SINGAPORE 350108
108,RIVERVALE WALK,SK,1.382811686,103.8997829,540108,108 RIVERVALE WALK RIVERVALE COURT SINGAPORE 540108
108,SERANGOON NTH AVE 1,SGN,1.369901403,103.8712068,550108,108 SERANGOON NORTH AVENUE 1 HWI YOH COURT SINGAPORE 550108
108,SIMEI ST 1,TAP,1.343019541,103.9510074,520108,108 SIMEI STREET 1 SINGAPORE 520108
108,TAMPINES ST 11,TAP,1.347866464,103.9485616,521108,108 TAMPINES STREET 11 SINGAPORE 521108
108,TECK WHYE LANE,CCK,1.378324137,103.7529508,680108,108 TECK WHYE LANE SINGAPORE 680108
108,WOODLANDS ST 13,WL,1.437219087,103.7815768,730108,108 WOODLANDS STREET 13 SINGAPORE 730108
108,YISHUN RING RD,YS,1.432323551,103.829072,760108,108 YISHUN RING ROAD SINGAPORE 760108
108A,BIDADARI PK DR,TP,1.334354873,103.8716868,341108,108A BIDADARI PARK DRIVE ALKAFF OASIS SINGAPORE 341108
108A,CANBERRA WALK,SB,1.447760566,103.8312747,751108,108A CANBERRA WALK EASTLAWN @ CANBERRA SINGAPORE 751108
108B,BIDADARI PK DR,TP,1.333672084,103.8720107,342108,108B BIDADARI PARK DRIVE ALKAFF OASIS SINGAPORE 342108
108B,CANBERRA WALK,SB,1.448189517,103.8318569,752108,108B CANBERRA WALK EASTLAWN @ CANBERRA SINGAPORE 752108
108B,MCNAIR RD,KWN,1.319981244,103.8590051,323108,108B MCNAIR ROAD TOWNER HEIGHTS SINGAPORE 323108
108C,CANBERRA WALK,SB,1.447353301,103.8317962,753108,108C CANBERRA WALK EASTLAWN @ CANBERRA SINGAPORE 753108
108C,MCNAIR RD,KWN,1.319844175,103.8594625,324108,108C MCNAIR ROAD TOWNER HEIGHTS SINGAPORE 324108
109,ALJUNIED CRES,GL,1.319392918,103.8844399,380109,109 ALJUNIED CRESCENT SINGAPORE 380109
109,ANG MO KIO AVE 4,AMK,1.370096538,103.8376878,560109,109 ANG MO KIO AVENUE 4 KEBUN BARU HEIGHTS SINGAPORE 560109
109,BEDOK NTH RD,BD,1.33205316,103.9349351,460109,109 BEDOK NORTH ROAD FENGSHAN ESTATE SINGAPORE 460109
109,BEDOK RESERVOIR RD,BD,1.329631366,103.9099022,470109,109 BEDOK RESERVOIR ROAD EUNOS VISTA SINGAPORE 470109
109,BISHAN ST 12,BH,1.346750596,103.8479902,570109,109 BISHAN STREET 12 BISHAN VIEW SINGAPORE 570109
109,BT PURMEI RD,BM,1.273929399,103.8253108,90109,109 BUKIT PURMEI ROAD BUKIT PURMEI VILLE SINGAPORE 090109
109,BT BATOK WEST AVE 6,BB,1.347003767,103.7461704,650109,109 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650109
109,C'WEALTH CRES,QT,1.307249431,103.7989383,140109,109 COMMONWEALTH CRESCENT SINGAPORE 140109
109,CLEMENTI ST 11,CL,1.321980677,103.7707761,120109,109 CLEMENTI STREET 11 SUNSET WAY RESIDENCE SINGAPORE 120109
109,GANGSA RD,BP,1.377367365,103.7677488,670109,109 GANGSA ROAD SINGAPORE 670109
109,HOUGANG AVE 1,HG,1.355328589,103.8893763,530109,109 HOUGANG AVENUE 1 SINGAPORE 530109
109,JLN BT MERAH,BM,1.279426714,103.8260869,160109,109 JALAN BUKIT MERAH SINGAPORE 160109
109,JURONG EAST ST 13,JE,1.338361705,103.7359112,600109,109 JURONG EAST STREET 13 JURONG EAST VILLE SINGAPORE 600109
109,LENGKONG TIGA,BD,1.324580762,103.9106975,410109,109 LENGKONG TIGA KEMBANGAN GARDENS SINGAPORE 410109
109,LOR 1 TOA PAYOH,TP,1.341237271,103.8462025,310109,109 LORONG 1 TOA PAYOH TOA PAYOH NORTH SINGAPORE 310109
109,MCNAIR RD,KWN,1.321420379,103.8591003,320109,109 MCNAIR ROAD MCNAIR SPRING SINGAPORE 320109
109,PASIR RIS ST 11,PRC,1.36846368,103.9560091,510109,109 PASIR RIS STREET 11 SINGAPORE 510109
109,POTONG PASIR AVE 1,TP,1.334863952,103.8674116,350109,109 POTONG PASIR AVENUE 1 SINGAPORE 350109
109,RIVERVALE WALK,SK,1.383283171,103.8996414,540109,109 RIVERVALE WALK RIVERVALE COURT SINGAPORE 540109
109,SERANGOON NTH AVE 1,SGN,1.369433518,103.8705114,550109,109 SERANGOON NORTH AVENUE 1 HWI YOH VILLE SINGAPORE 550109
109,SIMEI ST 1,TAP,1.342257928,103.9501284,520109,109 SIMEI STREET 1 SINGAPORE 520109
109,SPOTTISWOODE PK RD,BM,1.274031873,103.8366527,80109,109 SPOTTISWOODE PARK ROAD SPOTTISWOODE PARK ESTATE SINGAPORE 080109
109,TAMPINES ST 11,TAP,1.347407807,103.9488118,521109,109 TAMPINES STREET 11 SINGAPORE 521109
109,TECK WHYE LANE,CCK,1.378659893,103.7520777,680109,109 TECK WHYE LANE SINGAPORE 680109
109,WHAMPOA RD,KWN,1.327148176,103.8557009,321109,109 WHAMPOA ROAD WHAMPOA GARDENS SINGAPORE 321109
109,WOODLANDS ST 13,WL,1.437520434,103.7809536,730109,109 WOODLANDS STREET 13 SINGAPORE 730109
109,YISHUN RING RD,YS,1.432799057,103.8286462,760109,109 YISHUN RING ROAD CHONG PANG GARDEN SINGAPORE 760109
109A,BIDADARI PK DR,TP,1.333455347,103.8723239,341109,109A BIDADARI PARK DRIVE ALKAFF OASIS SINGAPORE 341109
109A,CANBERRA WALK,SB,1.448021176,103.8301365,751109,109A CANBERRA WALK EASTGLEN @ CANBERRA SINGAPORE 751109
109A,DEPOT RD,BM,1.280957713,103.8094402,101109,109A DEPOT ROAD DEPOT HEIGHTS SINGAPORE 101109
109A,EDGEDALE PLAINS,PG,1.394721864,103.9098738,821109,109A EDGEDALE PLAINS SINGAPORE 821109
109B,BIDADARI PK DR,TP,1.333406807,103.8726703,342109,109B BIDADARI PARK DRIVE ALKAFF OASIS SINGAPORE 342109
109B,CANBERRA WALK,SB,1.447838334,103.8296649,752109,109B CANBERRA WALK EASTGLEN @ CANBERRA SINGAPORE 752109
109B,DEPOT RD,BM,1.280999372,103.8092253,102109,109B DEPOT ROAD DEPOT HEIGHTS SINGAPORE 102109
109B,EDGEDALE PLAINS,PG,1.394956962,103.9096342,822109,109B EDGEDALE PLAINS SINGAPORE 822109
109C,CANBERRA WALK,SB,1.448331801,103.8293351,753109,109C CANBERRA WALK EASTGLEN @ CANBERRA SINGAPORE 753109
109C,EDGEDALE PLAINS,PG,1.39517272,103.9092816,823109,109C EDGEDALE PLAINS SINGAPORE 823109
109D,CANBERRA WALK,SB,1.449043503,103.8295652,754109,109D CANBERRA WALK EASTGLEN @ CANBERRA SINGAPORE 754109
109D,EDGEDALE PLAINS,PG,1.395529913,103.9088596,824109,109D EDGEDALE PLAINS SINGAPORE 824109
11,CANTONMENT CL,BM,1.274426047,103.8396715,80011,11 CANTONMENT CLOSE CANTONMENT TOWERS SINGAPORE 080011
11,CHAI CHEE RD,BD,1.326911375,103.9248839,460011,11 CHAI CHEE ROAD SINGAPORE 460011
11,EUNOS CRES,GL,1.321800289,103.9044243,400011,11 EUNOS CRESCENT SINGAPORE 400011
11,FARRER PK RD,KWN,1.312367682,103.8521093,210011,11 FARRER PARK ROAD FARRER PARK VIEW SINGAPORE 210011
11,HAIG RD,GL,1.31483627,103.8966373,430011,11 HAIG ROAD HAIG VIEW SINGAPORE 430011
11,HOLLAND DR,QT,1.314190899,103.7827197,278859,11 HOLLAND GROVE DRIVE SINGAPORE 278859
11,JLN BATU,KWN,1.301696391,103.8825787,431011,11 JALAN BATU DI TANJONG RHU SINGAPORE 431011
11,JLN BT MERAH,BM,1.286621904,103.8089633,150011,11 JALAN BUKIT MERAH SINGAPORE 150011
11,JOO SENG RD,TP,1.33500895,103.8807063,360011,11 JOO SENG ROAD SINGAPORE 360011
11,LOR 8 TOA PAYOH,TP,1.337233443,103.8588411,310011,11 LORONG 8 TOA PAYOH TOA PAYOH COURT SINGAPORE 310011
11,MARSILING DR,WL,1.440393999,103.7779423,730011,11 MARSILING DRIVE MARSILING GARDENS SINGAPORE 730011
11,PINE CL,GL,1.308112642,103.8826938,391011,11 PINE CLOSE SINGAPORE 391011
11,ST. GEORGE'S RD,KWN,1.322923267,103.8632305,320011,11 SAINT GEORGE'S ROAD SAINT GEORGE'S EAST GARDENS SINGAPORE 320011
11,TECK WHYE LANE,CCK,1.379762211,103.7549694,680011,11 TECK WHYE LANE TECK WHYE HEIGHTS II SINGAPORE 680011
11,TOH YI DR,BT,1.338002612,103.7726033,590011,11 TOH YI DRIVE TOH YI GARDENS SINGAPORE 590011
11,UPP BOON KENG RD,KWN,1.31423937,103.870914,380011,11 UPPER BOON KENG ROAD BOON KENG VILLE SINGAPORE 380011
11,YORK HILL,CT,1.28726394,103.8380303,162011,11 YORK HILL SINGAPORE 162011
110,ALJUNIED CRES,GL,1.319976747,103.8844393,380110,110 ALJUNIED CRESCENT SINGAPORE 380110
110,ANG MO KIO AVE 4,AMK,1.37045937,103.8374193,560110,110 ANG MO KIO AVENUE 4 KEBUN BARU HEIGHTS SINGAPORE 560110
110,BEDOK RESERVOIR RD,BD,1.330144804,103.910318,470110,110 BEDOK RESERVOIR ROAD EUNOS VISTA SINGAPORE 470110
110,BEDOK NTH RD,BD,1.332472064,103.9348605,460110,110 BEDOK NORTH ROAD FENGSHAN ESTATE SINGAPORE 460110
110,BISHAN ST 12,BH,1.34740957,103.8480546,570110,110 BISHAN STREET 12 BISHAN VIEW SINGAPORE 570110
110,BT BATOK WEST AVE 6,BB,1.347544439,103.7457968,650110,110 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650110
110,BT PURMEI RD,BM,1.273804157,103.8270577,90110,110 BUKIT PURMEI ROAD BUKIT PURMEI VILLE SINGAPORE 090110
110,C'WEALTH CRES,QT,1.306798924,103.7986572,140110,110 COMMONWEALTH CRESCENT SINGAPORE 140110
110,CLEMENTI ST 13,CL,1.322845078,103.7708988,120110,110 CLEMENTI STREET 13 SUNSET WAY RESIDENCE SINGAPORE 120110
110,GANGSA RD,BP,1.377863721,103.7681392,670110,110 GANGSA ROAD SINGAPORE 670110
110,HOUGANG AVE 1,HG,1.354805424,103.8896146,530110,110 HOUGANG AVENUE 1 SINGAPORE 530110
110,JLN BT MERAH,BM,1.279747556,103.8266982,160110,110 JALAN BUKIT MERAH TIONG BAHRU ORCHID SINGAPORE 160110
110,JURONG EAST ST 13,JE,1.338870882,103.7362185,600110,110 JURONG EAST STREET 13 HAPPY TALENT CHILDCARE CENTRE PTE. LTD. SINGAPORE 600110
110,LENGKONG TIGA,BD,1.323653452,103.9108536,410110,110 LENGKONG TIGA SINGAPORE 410110
